singl65	1	Streptococcus thermophilus ACA-DC 2	53727304	STACADC2_0911	CDS	automatic/finished		N-acetylmuramoyl-L-alanine amidase	3.5.1.28	no						COMMON		2017-11-24 00:00:00	-3	909900	910361	462
singl66	1	Streptococcus thermophilus ACA-DC 2	53727401	STACADC2_0938	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-24 00:00:00	-2	935272	935490	219
singl67	1	Streptococcus thermophilus ACA-DC 2	53727406	STACADC2_0939	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-24 00:00:00	-3	936900	938162	1263
singl68	1	Streptococcus thermophilus ACA-DC 2	53728695	STACADC2_1294	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	-1	1279217	1279363	147
singl69	1	Streptococcus thermophilus ACA-DC 2	53728955	STACADC2_1434	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	-3	1407609	1407791	183
singl70	1	Streptococcus thermophilus ACA-DC 2	53729632	STACADC2_0092	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+3	104697	106406	1710
singl71	1	Streptococcus thermophilus ACA-DC 2	53729753	STACADC2_0646	CDS	automatic/finished				no						COMMON		2017-11-24 00:00:00	+2	657797	657931	135
singl72	1	Streptococcus thermophilus ACA-DC 2	53729846	STACADC2_0937	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-3	934317	934601	285
singl73	1	Streptococcus thermophilus ACA-DC 2	53729848	STACADC2_0943	CDS	automatic/finished				no						COMMON		2017-11-24 00:00:00	-3	940767	941015	249
singl74	1	Streptococcus thermophilus ACA-DC 2	53729901	STACADC2_1199	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-1	1187801	1188124	324
singl75	1	Streptococcus thermophilus ACA-DC 2	53729959	STACADC2_1603	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+1	1569496	1569726	231
singl76	1	Streptococcus thermophilus ACA-DC 2	53729961	STACADC2_1605	CDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+1	1571227	1571622	396
singl77	1	Streptococcus thermophilus ACA-DC 2	53730020	STACADC2_0242	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+1	258043	258306	264
singl78	1	Streptococcus thermophilus ACA-DC 2	53730021	STACADC2_0242	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+1	258316	258462	147
singl79	1	Streptococcus thermophilus ACA-DC 2	53730050	STACADC2_0476	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+2	493658	494170	513
singl80	1	Streptococcus thermophilus ACA-DC 2	53730075	STACADC2_0786	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+2	788909	788977	69
singl81	1	Streptococcus thermophilus ACA-DC 2	53730094	STACADC2_0902	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+2	899915	900226	312
singl82	1	Streptococcus thermophilus ACA-DC 2	53730095	STACADC2_0902	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+3	900129	900461	333
singl83	1	Streptococcus thermophilus ACA-DC 2	53730096	STACADC2_0903	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+2	900962	901147	186
singl84	1	Streptococcus thermophilus ACA-DC 2	53730105	STACADC2_0937	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-2	934702	935043	342
singl85	1	Streptococcus thermophilus ACA-DC 2	53730134	STACADC2_1488	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-3	1455879	1456205	327
singl86	1	Streptococcus thermophilus ACA-DC 2	53730155	STACADC2_1655	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-2	1622086	1622163	78
singl87	1	Streptococcus thermophilus APC151	53715811	B1761_00050	CDS	automatic/finished		NUDIX hydrolase		pseudo						WRONG		2017-11-24 00:00:00	-2	9914	10006	93
singl88	1	Streptococcus thermophilus APC151	53716742	B1761_00815	CDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-24 00:00:00	-2	143456	143719	264
singl89	1	Streptococcus thermophilus APC151	53716927	B1761_00965	CDS	automatic/finished		glycosyltransferase		pseudo						UNIQUE_BANK		2017-11-24 00:00:00	-3	170569	170703	135
singl90	1	Streptococcus thermophilus APC151	53717017	B1761_01035	CDS	automatic/finished		hypothetical protein		pseudo						UNIQUE_BANK		2017-11-24 00:00:00	-1	180867	181007	141
singl91	1	Streptococcus thermophilus APC151	53718917	B1761_02600	CDS	automatic/finished		hypothetical protein		pseudo						UNIQUE_BANK		2017-11-24 00:00:00	-2	476876	477118	243
singl92	1	Streptococcus thermophilus APC151	53719372	B1761_02970	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-24 00:00:00	-2	551513	552220	708
singl93	1	Streptococcus thermophilus APC151	53725090	B1761_07365	fCDS	automatic/finished		ECF transporter S component		pseudo						COMMON		2017-11-24 00:00:00	+3	1343340	1343483	144
singl94	1	Streptococcus thermophilus ASCC 1275	53703687	T303_01740	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	-1	292219	292308	90
singl95	1	Streptococcus thermophilus ASCC 1275	53704230	T303_04755	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-24 00:00:00	+2	863606	863791	186
singl96	1	Streptococcus thermophilus ASCC 1275	53704291	T303_05090	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-24 00:00:00	-2	930837	930956	120
singl97	1	Streptococcus thermophilus ASCC 1275	53704515	T303_06375	CDS	automatic/finished		epsI		no						COMMON		2017-11-24 00:00:00	-2	1179492	1179827	336
singl98	1	Streptococcus thermophilus ASCC 1275	53704516	T303_06380	CDS	automatic/finished		epsH		no						UNIQUE_BANK		2017-11-24 00:00:00	-2	1180191	1180742	552
singl99	1	Streptococcus thermophilus ASCC 1275	53705560	T303_02980	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+2	530090	530386	297
singl100	1	Streptococcus thermophilus ASCC 1275	53705916	T303_02980	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	+3	530376	530639	264
singl101	1	Streptococcus thermophilus ASCC 1275	53706076	T303_04620	fCDS	automatic/finished				pseudo						COMMON		2017-11-24 00:00:00	-2	838098	838415	318
singl102	1	Streptococcus thermophilus ATCC 19258	73485208	PRKU01_20019	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-2	81341	81508	168
singl103	1	Streptococcus thermophilus ATCC 19258	73485314	PRKU01_40019	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-3	168238	168345	108
singl104	1	Streptococcus thermophilus ATCC 19258	73485596	PRKU01_120003	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				no	4 : Unknown function but conserved in other organisms	2020-03-02 00:00:00	+2	411821	411985	165
singl105	1	Streptococcus thermophilus ATCC 19258	73485742	PRKU01_250005	CDS	automatic/finished		Glycogen debranching enzyme	3.2.1.-, 3.2.1.41	no						no		2020-03-02 00:00:00	-1	528978	529127	150
singl106	1	Streptococcus thermophilus ATCC 19258	73486210	PRKU01_410001	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-3	918937	919056	120
singl107	1	Streptococcus thermophilus ATCC 19258	73486494	PRKU01_510005	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-1	1156944	1157063	120
singl108	1	Streptococcus thermophilus ATCC 19258	73486575	PRKU01_520001	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	+2	1223714	1223776	63
singl109	1	Streptococcus thermophilus ATCC 19258	73487104	PRKU01_750010	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-3	1632814	1633104	291
singl110	1	Streptococcus thermophilus ATCC 19258	73487386	PRKU01_830010	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				no	5 : Unknown function	2020-03-02 00:00:00	-1	1875396	1875548	153
singl111	1	Streptococcus thermophilus B59671	53744282	CG712AM_0218	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-27 00:00:00	+1	177829	177993	165
singl112	1	Streptococcus thermophilus B59671	53744291	CG712AM_0356	CDS	automatic/finished		conserved protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	4 : Unknown function but conserved in other organisms	2017-11-27 00:00:00	+3	295239	295457	219
singl113	1	Streptococcus thermophilus B59671	53744316	CG712AM_0890	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-27 00:00:00	+2	753329	753460	132
singl114	1	Streptococcus thermophilus B59671	53744340	CG712AM_1095	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-27 00:00:00	+3	924672	924791	120
singl115	1	Streptococcus thermophilus B59671	53744365	CG712AM_1513	CDS	automatic/finished		protein of unknown function		no	u : unknown	1 : Unknown				UNIQUE_AMIGA	5 : Unknown function	2017-11-27 00:00:00	+3	1286850	1287002	153
singl116	1	Streptococcus thermophilus B59671	53744405	CG712_00075	fCDS	automatic/finished		divalent metal cation transporter		pseudo						COMMON		2017-11-27 00:00:00	-3	8101	8550	450
singl117	1	Streptococcus thermophilus B59671	53744516	CG712_00635	fCDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-27 00:00:00	+3	117384	117932	549
singl118	1	Streptococcus thermophilus B59671	53744571	CG712_00920	CDS	automatic/finished		hypothetical protein		pseudo						WRONG		2017-11-27 00:00:00	-2	164300	164527	228
singl119	1	Streptococcus thermophilus B59671	53744636	CG712_01255	fCDS	automatic/finished		hemerythrin HHE cation-binding protein		pseudo						COMMON		2017-11-27 00:00:00	+1	225817	225963	147
singl120	1	Streptococcus thermophilus B59671	53744655	CG712_01355	fCDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-27 00:00:00	-3	247117	247449	333
singl121	1	Streptococcus thermophilus B59671	53744656	CG712_01360	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-27 00:00:00	-1	249039	250232	1194
singl122	1	Streptococcus thermophilus B59671	53744670	CG712_01430	fCDS	automatic/finished		ferrichrome ABC transporter permease		pseudo						COMMON		2017-11-27 00:00:00	-2	261686	261895	210
singl123	1	Streptococcus thermophilus B59671	53744726	CG712_01715	CDS	automatic/finished		hypothetical protein		no						WRONG		2017-11-27 00:00:00	-2	321314	321505	192
singl124	1	Streptococcus thermophilus B59671	53744730	CG712_01730	CDS	automatic/finished		hypothetical protein		no						UNIQUE_BANK		2017-11-27 00:00:00	+2	324830	325048	219
singl125	1	Streptococcus thermophilus B59671	53744741	CG712_01785	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-27 00:00:00	-1	335406	336434	1029
singl126	1	Streptococcus thermophilus B59671	53744769	CG712_01925	fCDS	automatic/finished		cytidylate kinase		pseudo						COMMON		2017-11-27 00:00:00	-2	360353	360631	279
singl127	1	Streptococcus thermophilus B59671	53744910	CG712_02645	fCDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-27 00:00:00	-2	500471	500788	318
singl128	1	Streptococcus thermophilus B59671	53744917	CG712_02680	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-27 00:00:00	-2	505094	505300	207
singl129	1	Streptococcus thermophilus B59671	53745100	CG712_03600	fCDS	automatic/finished		AraC family transcriptional regulator		pseudo						COMMON		2017-11-27 00:00:00	-1	691455	691553	99
singl130	1	Streptococcus thermophilus B59671	53745844	CG712_07330	fCDS	automatic/finished		acyl-CoA thioesterase		pseudo						COMMON		2017-11-27 00:00:00	+3	1373292	1373603	312
singl131	1	Streptococcus thermophilus B59671	53746215	CG712_09195	CDS	automatic/finished		hypothetical protein		no						UNIQUE_BANK		2017-11-27 00:00:00	+2	1726118	1726264	147
singl132	1	Streptococcus thermophilus B59671	53746271	CG712_09480	fCDS	automatic/finished		DNA-binding protein		pseudo						COMMON		2017-11-27 00:00:00	+2	1775870	1776040	171
singl133	1	Streptococcus thermophilus B59671	53746286	CG712_09560	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-27 00:00:00	-1	1795959	1796309	351
singl134	1	Streptococcus thermophilus B59671	53746288	CG712_09570	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-27 00:00:00	-3	1797727	1797861	135
singl135	1	Streptococcus thermophilus B59671	53746290	CG712_09580	CDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-27 00:00:00	+1	1798972	1799175	204
singl136	1	Streptococcus thermophilus B59671	53746291	CG712_09585	CDS	automatic/finished		ComC/BlpC family peptide pheromone/bacteriocin		no						COMMON		2017-11-27 00:00:00	+3	1799394	1799573	180
singl137	1	Streptococcus thermophilus B59671	53746295	CG712_09610	CDS	automatic/finished		hypothetical protein		no						COMMON		2017-11-27 00:00:00	-1	1802745	1802960	216
singl138	1	Streptococcus thermophilus B59671	53746305	CG712_09655	CDS	automatic/finished		type II CRISPR RNA-guided endonuclease Cas9		pseudo						COMMON		2017-11-27 00:00:00	+3	1812351	1813172	822
singl139	1	Streptococcus thermophilus B59671	53746329	CG712_08290	fCDS	automatic/finished		transcriptional regulator		pseudo						COMMON		2017-11-27 00:00:00	-2	1549949	1550413	465
singl140	1	Streptococcus thermophilus B59671	53746330	CG712_08290	fCDS	automatic/finished		transcriptional regulator		pseudo						COMMON		2017-11-27 00:00:00	-1	1550490	1550726	237
singl141	1	Streptococcus thermophilus B59671	53746341	CG712_07575	fCDS	automatic/finished		urease cluster protein		pseudo						COMMON		2017-11-27 00:00:00	-2	1418219	1418353	135
singl142	1	Streptococcus thermophilus B59671	53746372	CG712_06390	fCDS	automatic/finished		DNA-binding protein		pseudo						COMMON		2017-11-27 00:00:00	-1	1207860	1207994	135
singl143	1	Streptococcus thermophilus B59671	53746383	CG712_06125	fCDS	automatic/finished		ISL3 family transposase		pseudo						COMMON		2017-11-27 00:00:00	-2	1164368	1164505	138
singl144	1	Streptococcus thermophilus B59671	53746427	CG712_03600	fCDS	automatic/finished		AraC family transcriptional regulator		pseudo						COMMON		2017-11-27 00:00:00	-3	691555	691704	150
singl145	1	Streptococcus thermophilus B59671	53746444	CG712_03120	fCDS	automatic/finished		ISL3 family transposase		pseudo						COMMON		2017-11-27 00:00:00	+3	589437	589622	186
singl146	1	Streptococcus thermophilus B59671	53746473	CG712_01850	fCDS	automatic/finished		voltage-gated chloride channel		pseudo						COMMON		2017-11-27 00:00:00	-1	349320	349445	126
singl147	1	Streptococcus thermophilus B59671	53746477	CG712_01670	fCDS	automatic/finished		6-phospho-beta-glucosidase		pseudo						COMMON		2017-11-27 00:00:00	-2	315857	316267	411
singl148	1	Streptococcus thermophilus B59671	53746481	CG712_01560	fCDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-27 00:00:00	+1	293395	293868	474
singl149	1	Streptococcus thermophilus B59671	53746482	CG712_01560	fCDS	automatic/finished		hypothetical protein		pseudo						COMMON		2017-11-27 00:00:00	+3	293763	293990	228
